scenario_name	n_total	group	power	scenario_set
ARREST_shrunk	6600	A	0.010000000000000009	supp
ARREST_shrunk	6600	B	0.9999974985817345	supp
ARREST_shrunk	6600	C	0.07234603987750299	supp
ARREST_shrunk	6600	D	0.06744601164277564	supp
ARREST_shrunk	6600	E	0.13774720018069864	supp
ARREST_shrunk	6700	A	0.010000000000000009	supp
ARREST_shrunk	6700	B	0.9999980679393172	supp
ARREST_shrunk	6700	C	0.07350858926357495	supp
ARREST_shrunk	6700	D	0.06851018515073548	supp
ARREST_shrunk	6700	E	0.14022838316581998	supp
ARREST_shrunk	6800	A	0.010000000000000009	supp
ARREST_shrunk	6800	B	0.9999985089632583	supp
ARREST_shrunk	6800	C	0.07467679020653095	supp
ARREST_shrunk	6800	D	0.06957944891154877	supp
ARREST_shrunk	6800	E	0.14272104901035876	supp
ARREST_shrunk	6900	A	0.010000000000000009	supp
ARREST_shrunk	6900	B	0.9999988502688872	supp
ARREST_shrunk	6900	C	0.07585060402675625	supp
ARREST_shrunk	6900	D	0.07065377139030005	supp
ARREST_shrunk	6900	E	0.1452249900108431	supp
ARREST_shrunk	7000	A	0.010000000000000009	supp
ARREST_shrunk	7000	B	0.9999991141675926	supp
ARREST_shrunk	7000	C	0.07702999201937677	supp
ARREST_shrunk	7000	D	0.07173312102507079	supp
ARREST_shrunk	7000	E	0.14773999910486701	supp
ARREST_shrunk	7100	A	0.010000000000000009	supp
ARREST_shrunk	7100	B	0.9999993180367837	supp
ARREST_shrunk	7100	C	0.07821491545648285	supp
ARREST_shrunk	7100	D	0.0728174662285962	supp
ARREST_shrunk	7100	E	0.1502658698929643	supp
ARREST_shrunk	7200	A	0.010000000000000009	supp
ARREST_shrunk	7200	B	0.9999994753967324	supp
ARREST_shrunk	7200	C	0.0794053355893306	supp
ARREST_shrunk	7200	D	0.07390677538990931	supp
ARREST_shrunk	7200	E	0.15280239666000184	supp
ARREST_shrunk	7300	A	0.010000000000000009	supp
ARREST_shrunk	7300	B	0.9999995967558888	supp
ARREST_shrunk	7300	C	0.08060121365052342	supp
ARREST_shrunk	7300	D	0.07500101687596972	supp
ARREST_shrunk	7300	E	0.15534937439609575	supp
ARREST_shrunk	7400	A	0.010000000000000009	supp
ARREST_shrunk	7400	B	0.999999690273597	supp
ARREST_shrunk	7400	C	0.08180251085617352	supp
ARREST_shrunk	7400	D	0.07610015903327938	supp
ARREST_shrunk	7400	E	0.15790659881706082	supp
ARREST_shrunk	7500	A	0.010000000000000009	supp
ARREST_shrunk	7500	B	0.9999997622790044	supp
ARREST_shrunk	7500	C	0.08300918840804183	supp
ARREST_shrunk	7500	D	0.07720417018948345	supp
ARREST_shrunk	7500	E	0.16047386638439232	supp
