test_type	sensitivity	specificity	target_group	event_rate_multiplier	proportion_multiplier	nns_closed_form	nnr_closed_form	true_beta	predicted_beta	bias_closed_form
Near-Perfect	0.99	0.99	B	2	1.3	147853	20898	2.9338568698359038	0.17012504320729185	-2.7637318266286117
Near-Perfect	0.99	0.99	B	2	1.4	147853	20898	2.9338568698359038	0.17012504320729185	-2.7637318266286117
Near-Perfect	0.99	0.99	B	2	1.5	147853	20898	2.9338568698359038	0.17012504320729185	-2.7637318266286117
Near-Perfect	0.99	0.99	B	2	1.6	147853	20898	2.9338568698359038	0.17012504320729185	-2.7637318266286117
Near-Perfect	0.99	0.99	B	2	1.7000000000000002	147853	20898	2.9338568698359038	0.17012504320729185	-2.7637318266286117
Near-Perfect	0.99	0.99	B	2	1.8	147853	20898	2.9338568698359038	0.17012504320729185	-2.7637318266286117
Near-Perfect	0.99	0.99	B	2	1.9	147853	20898	2.9338568698359038	0.17012504320729185	-2.7637318266286117
Near-Perfect	0.99	0.99	B	2	2	147853	20898	2.9338568698359038	0.17012504320729185	-2.7637318266286117
High Sens/High Spec	0.95	0.95	B	1	1	1847	315	2.9338568698359038	0.6943117680271996	-2.2395451018087043
High Sens/High Spec	0.95	0.95	B	1	1.1	4319	737	2.9338568698359038	0.46289549704230576	-2.470961372793598
High Sens/High Spec	0.95	0.95	B	1	1.2	23728	4049	2.9338568698359038	0.20328608307363896	-2.730570786762265
High Sens/High Spec	0.95	0.95	B	1	1.3	583426	99544	2.9338568698359038	0.04190107995282916	-2.891955789883075
High Sens/High Spec	0.95	0.95	B	1	1.4	583426	99544	2.9338568698359038	0.04190107995282916	-2.891955789883075
High Sens/High Spec	0.95	0.95	B	1	1.5	583426	99544	2.9338568698359038	0.04190107995282916	-2.891955789883075
High Sens/High Spec	0.95	0.95	B	1	1.6	583426	99544	2.9338568698359038	0.04190107995282916	-2.891955789883075
High Sens/High Spec	0.95	0.95	B	1	1.7000000000000002	583426	99544	2.9338568698359038	0.04190107995282916	-2.891955789883075
High Sens/High Spec	0.95	0.95	B	1	1.8	583426	99544	2.9338568698359038	0.04190107995282916	-2.891955789883075
High Sens/High Spec	0.95	0.95	B	1	1.9	583426	99544	2.9338568698359038	0.04190107995282916	-2.891955789883075
High Sens/High Spec	0.95	0.95	B	1	2	583426	99544	2.9338568698359038	0.04190107995282916	-2.891955789883075
High Sens/High Spec	0.95	0.95	B	1.1	1	4300	734	2.9338568698359038	0.4651455887839221	-2.4687112810519816
High Sens/High Spec	0.95	0.95	B	1.1	1.1	31990	5459	2.9338568698359038	0.17624617901153383	-2.75761069082437
High Sens/High Spec	0.95	0.95	B	1.1	1.2	581405	99199	2.9338568698359038	0.04211520649253461	-2.8917416633433692
High Sens/High Spec	0.95	0.95	B	1.1	1.3	581405	99199	2.9338568698359038	0.04211520649253461	-2.8917416633433692
High Sens/High Spec	0.95	0.95	B	1.1	1.4	581405	99199	2.9338568698359038	0.04211520649253461	-2.8917416633433692
High Sens/High Spec	0.95	0.95	B	1.1	1.5	581405	99199	2.9338568698359038	0.04211520649253461	-2.8917416633433692
High Sens/High Spec	0.95	0.95	B	1.1	1.6	581405	99199	2.9338568698359038	0.04211520649253461	-2.8917416633433692
High Sens/High Spec	0.95	0.95	B	1.1	1.7000000000000002	581405	99199	2.9338568698359038	0.04211520649253461	-2.8917416633433692
High Sens/High Spec	0.95	0.95	B	1.1	1.8	581405	99199	2.9338568698359038	0.04211520649253461	-2.8917416633433692
High Sens/High Spec	0.95	0.95	B	1.1	1.9	581405	99199	2.9338568698359038	0.04211520649253461	-2.8917416633433692
High Sens/High Spec	0.95	0.95	B	1.1	2	581405	99199	2.9338568698359038	0.04211520649253461	-2.8917416633433692
High Sens/High Spec	0.95	0.95	B	1.2	1	23486	4008	2.9338568698359038	0.20558021021074852	-2.728276659625155
High Sens/High Spec	0.95	0.95	B	1.2	1.1	580849	99104	2.9338568698359038	0.0422791306008395	-2.891577739235064
High Sens/High Spec	0.95	0.95	B	1.2	1.2	580849	99104	2.9338568698359038	0.0422791306008395	-2.891577739235064
High Sens/High Spec	0.95	0.95	B	1.2	1.3	580849	99104	2.9338568698359038	0.0422791306008395	-2.891577739235064
High Sens/High Spec	0.95	0.95	B	1.2	1.4	580849	99104	2.9338568698359038	0.0422791306008395	-2.891577739235064
High Sens/High Spec	0.95	0.95	B	1.2	1.5	580849	99104	2.9338568698359038	0.0422791306008395	-2.891577739235064
High Sens/High Spec	0.95	0.95	B	1.2	1.6	580849	99104	2.9338568698359038	0.0422791306008395	-2.891577739235064
High Sens/High Spec	0.95	0.95	B	1.2	1.7000000000000002	580849	99104	2.9338568698359038	0.0422791306008395	-2.891577739235064
High Sens/High Spec	0.95	0.95	B	1.2	1.8	580849	99104	2.9338568698359038	0.0422791306008395	-2.891577739235064
High Sens/High Spec	0.95	0.95	B	1.2	1.9	580849	99104	2.9338568698359038	0.0422791306008395	-2.891577739235064
High Sens/High Spec	0.95	0.95	B	1.2	2	580849	99104	2.9338568698359038	0.0422791306008395	-2.891577739235064
High Sens/High Spec	0.95	0.95	B	1.3	1	581731	99255	2.9338568698359038	0.042393119274917075	-2.8914637505609866
High Sens/High Spec	0.95	0.95	B	1.3	1.1	581731	99255	2.9338568698359038	0.042393119274917075	-2.8914637505609866
High Sens/High Spec	0.95	0.95	B	1.3	1.2	581731	99255	2.9338568698359038	0.042393119274917075	-2.8914637505609866
High Sens/High Spec	0.95	0.95	B	1.3	1.3	581731	99255	2.9338568698359038	0.042393119274917075	-2.8914637505609866
High Sens/High Spec	0.95	0.95	B	1.3	1.4	581731	99255	2.9338568698359038	0.042393119274917075	-2.8914637505609866
High Sens/High Spec	0.95	0.95	B	1.3	1.5	581731	99255	2.9338568698359038	0.042393119274917075	-2.8914637505609866
High Sens/High Spec	0.95	0.95	B	1.3	1.6	581731	99255	2.9338568698359038	0.042393119274917075	-2.8914637505609866
High Sens/High Spec	0.95	0.95	B	1.3	1.7000000000000002	581731	99255	2.9338568698359038	0.042393119274917075	-2.8914637505609866
High Sens/High Spec	0.95	0.95	B	1.3	1.8	581731	99255	2.9338568698359038	0.042393119274917075	-2.8914637505609866
High Sens/High Spec	0.95	0.95	B	1.3	1.9	581731	99255	2.9338568698359038	0.042393119274917075	-2.8914637505609866
High Sens/High Spec	0.95	0.95	B	1.3	2	581731	99255	2.9338568698359038	0.042393119274917075	-2.8914637505609866
High Sens/High Spec	0.95	0.95	B	1.4	1	584041	99649	2.9338568698359038	0.04245740602376911	-2.8913994638121348
High Sens/High Spec	0.95	0.95	B	1.4	1.1	584041	99649	2.9338568698359038	0.04245740602376911	-2.8913994638121348
High Sens/High Spec	0.95	0.95	B	1.4	1.2	584041	99649	2.9338568698359038	0.04245740602376911	-2.8913994638121348
High Sens/High Spec	0.95	0.95	B	1.4	1.3	584041	99649	2.9338568698359038	0.04245740602376911	-2.8913994638121348
High Sens/High Spec	0.95	0.95	B	1.4	1.4	584041	99649	2.9338568698359038	0.04245740602376911	-2.8913994638121348
High Sens/High Spec	0.95	0.95	B	1.4	1.5	584041	99649	2.9338568698359038	0.04245740602376911	-2.8913994638121348
High Sens/High Spec	0.95	0.95	B	1.4	1.6	584041	99649	2.9338568698359038	0.04245740602376911	-2.8913994638121348
High Sens/High Spec	0.95	0.95	B	1.4	1.7000000000000002	584041	99649	2.9338568698359038	0.04245740602376911	-2.8913994638121348
High Sens/High Spec	0.95	0.95	B	1.4	1.8	584041	99649	2.9338568698359038	0.04245740602376911	-2.8913994638121348
High Sens/High Spec	0.95	0.95	B	1.4	1.9	584041	99649	2.9338568698359038	0.04245740602376911	-2.8913994638121348
High Sens/High Spec	0.95	0.95	B	1.4	2	584041	99649	2.9338568698359038	0.04245740602376911	-2.8913994638121348
High Sens/High Spec	0.95	0.95	B	1.5	1	587784	100287	2.9338568698359038	0.04247219064515162	-2.891384679190752
High Sens/High Spec	0.95	0.95	B	1.5	1.1	587784	100287	2.9338568698359038	0.04247219064515162	-2.891384679190752
High Sens/High Spec	0.95	0.95	B	1.5	1.2	587784	100287	2.9338568698359038	0.04247219064515162	-2.891384679190752
High Sens/High Spec	0.95	0.95	B	1.5	1.3	587784	100287	2.9338568698359038	0.04247219064515162	-2.891384679190752
High Sens/High Spec	0.95	0.95	B	1.5	1.4	587784	100287	2.9338568698359038	0.04247219064515162	-2.891384679190752
High Sens/High Spec	0.95	0.95	B	1.5	1.5	587784	100287	2.9338568698359038	0.04247219064515162	-2.891384679190752
High Sens/High Spec	0.95	0.95	B	1.5	1.6	587784	100287	2.9338568698359038	0.04247219064515162	-2.891384679190752
High Sens/High Spec	0.95	0.95	B	1.5	1.7000000000000002	587784	100287	2.9338568698359038	0.04247219064515162	-2.891384679190752
High Sens/High Spec	0.95	0.95	B	1.5	1.8	587784	100287	2.9338568698359038	0.04247219064515162	-2.891384679190752
High Sens/High Spec	0.95	0.95	B	1.5	1.9	587784	100287	2.9338568698359038	0.04247219064515162	-2.891384679190752
High Sens/High Spec	0.95	0.95	B	1.5	2	587784	100287	2.9338568698359038	0.04247219064515162	-2.891384679190752
High Sens/High Spec	0.95	0.95	B	1.6	1	592983	101174	2.9338568698359038	0.04243763893781179	-2.891419230898092
High Sens/High Spec	0.95	0.95	B	1.6	1.1	592983	101174	2.9338568698359038	0.04243763893781179	-2.891419230898092
High Sens/High Spec	0.95	0.95	B	1.6	1.2	592983	101174	2.9338568698359038	0.04243763893781179	-2.891419230898092
High Sens/High Spec	0.95	0.95	B	1.6	1.3	592983	101174	2.9338568698359038	0.04243763893781179	-2.891419230898092
High Sens/High Spec	0.95	0.95	B	1.6	1.4	592983	101174	2.9338568698359038	0.04243763893781179	-2.891419230898092
High Sens/High Spec	0.95	0.95	B	1.6	1.5	592983	101174	2.9338568698359038	0.04243763893781179	-2.891419230898092
High Sens/High Spec	0.95	0.95	B	1.6	1.6	592983	101174	2.9338568698359038	0.04243763893781179	-2.891419230898092
High Sens/High Spec	0.95	0.95	B	1.6	1.7000000000000002	592983	101174	2.9338568698359038	0.04243763893781179	-2.891419230898092
High Sens/High Spec	0.95	0.95	B	1.6	1.8	592983	101174	2.9338568698359038	0.04243763893781179	-2.891419230898092
High Sens/High Spec	0.95	0.95	B	1.6	1.9	592983	101174	2.9338568698359038	0.04243763893781179	-2.891419230898092
High Sens/High Spec	0.95	0.95	B	1.6	2	592983	101174	2.9338568698359038	0.04243763893781179	-2.891419230898092
High Sens/High Spec	0.95	0.95	B	1.7000000000000002	1	599678	102317	2.9338568698359038	0.04235388234692921	-2.8915029874889746
High Sens/High Spec	0.95	0.95	B	1.7000000000000002	1.1	599678	102317	2.9338568698359038	0.04235388234692921	-2.8915029874889746
High Sens/High Spec	0.95	0.95	B	1.7000000000000002	1.2	599678	102317	2.9338568698359038	0.04235388234692921	-2.8915029874889746
High Sens/High Spec	0.95	0.95	B	1.7000000000000002	1.3	599678	102317	2.9338568698359038	0.04235388234692921	-2.8915029874889746
High Sens/High Spec	0.95	0.95	B	1.7000000000000002	1.4	599678	102317	2.9338568698359038	0.04235388234692921	-2.8915029874889746
High Sens/High Spec	0.95	0.95	B	1.7000000000000002	1.5	599678	102317	2.9338568698359038	0.04235388234692921	-2.8915029874889746
High Sens/High Spec	0.95	0.95	B	1.7000000000000002	1.6	599678	102317	2.9338568698359038	0.04235388234692921	-2.8915029874889746
High Sens/High Spec	0.95	0.95	B	1.7000000000000002	1.7000000000000002	599678	102317	2.9338568698359038	0.04235388234692921	-2.8915029874889746
High Sens/High Spec	0.95	0.95	B	1.7000000000000002	1.8	599678	102317	2.9338568698359038	0.04235388234692921	-2.8915029874889746
High Sens/High Spec	0.95	0.95	B	1.7000000000000002	1.9	599678	102317	2.9338568698359038	0.04235388234692921	-2.8915029874889746
High Sens/High Spec	0.95	0.95	B	1.7000000000000002	2	599678	102317	2.9338568698359038	0.04235388234692921	-2.8915029874889746
High Sens/High Spec	0.95	0.95	B	1.8	1	607923	103723	2.9338568698359038	0.0422210175403237	-2.89163585229558
High Sens/High Spec	0.95	0.95	B	1.8	1.1	607923	103723	2.9338568698359038	0.0422210175403237	-2.89163585229558
High Sens/High Spec	0.95	0.95	B	1.8	1.2	607923	103723	2.9338568698359038	0.0422210175403237	-2.89163585229558
High Sens/High Spec	0.95	0.95	B	1.8	1.3	607923	103723	2.9338568698359038	0.0422210175403237	-2.89163585229558
High Sens/High Spec	0.95	0.95	B	1.8	1.4	607923	103723	2.9338568698359038	0.0422210175403237	-2.89163585229558
High Sens/High Spec	0.95	0.95	B	1.8	1.5	607923	103723	2.9338568698359038	0.0422210175403237	-2.89163585229558
High Sens/High Spec	0.95	0.95	B	1.8	1.6	607923	103723	2.9338568698359038	0.0422210175403237	-2.89163585229558
High Sens/High Spec	0.95	0.95	B	1.8	1.7000000000000002	607923	103723	2.9338568698359038	0.0422210175403237	-2.89163585229558
High Sens/High Spec	0.95	0.95	B	1.8	1.8	607923	103723	2.9338568698359038	0.0422210175403237	-2.89163585229558
High Sens/High Spec	0.95	0.95	B	1.8	1.9	607923	103723	2.9338568698359038	0.0422210175403237	-2.89163585229558
High Sens/High Spec	0.95	0.95	B	1.8	2	607923	103723	2.9338568698359038	0.0422210175403237	-2.89163585229558
High Sens/High Spec	0.95	0.95	B	1.9	1	617794	105408	2.9338568698359038	0.04203910591275797	-2.8918177639231457
High Sens/High Spec	0.95	0.95	B	1.9	1.1	617794	105408	2.9338568698359038	0.04203910591275797	-2.8918177639231457
High Sens/High Spec	0.95	0.95	B	1.9	1.2	617794	105408	2.9338568698359038	0.04203910591275797	-2.8918177639231457
High Sens/High Spec	0.95	0.95	B	1.9	1.3	617794	105408	2.9338568698359038	0.04203910591275797	-2.8918177639231457
High Sens/High Spec	0.95	0.95	B	1.9	1.4	617794	105408	2.9338568698359038	0.04203910591275797	-2.8918177639231457
High Sens/High Spec	0.95	0.95	B	1.9	1.5	617794	105408	2.9338568698359038	0.04203910591275797	-2.8918177639231457
High Sens/High Spec	0.95	0.95	B	1.9	1.6	617794	105408	2.9338568698359038	0.04203910591275797	-2.8918177639231457
High Sens/High Spec	0.95	0.95	B	1.9	1.7000000000000002	617794	105408	2.9338568698359038	0.04203910591275797	-2.8918177639231457
High Sens/High Spec	0.95	0.95	B	1.9	1.8	617794	105408	2.9338568698359038	0.04203910591275797	-2.8918177639231457
High Sens/High Spec	0.95	0.95	B	1.9	1.9	617794	105408	2.9338568698359038	0.04203910591275797	-2.8918177639231457
High Sens/High Spec	0.95	0.95	B	1.9	2	617794	105408	2.9338568698359038	0.04203910591275797	-2.8918177639231457
High Sens/High Spec	0.95	0.95	B	2	1	629386	107385	2.9338568698359038	0.041808173015268235	-2.8920486968206354
High Sens/High Spec	0.95	0.95	B	2	1.1	629386	107385	2.9338568698359038	0.041808173015268235	-2.8920486968206354
High Sens/High Spec	0.95	0.95	B	2	1.2	629386	107385	2.9338568698359038	0.041808173015268235	-2.8920486968206354
High Sens/High Spec	0.95	0.95	B	2	1.3	629386	107385	2.9338568698359038	0.041808173015268235	-2.8920486968206354
High Sens/High Spec	0.95	0.95	B	2	1.4	629386	107385	2.9338568698359038	0.041808173015268235	-2.8920486968206354
High Sens/High Spec	0.95	0.95	B	2	1.5	629386	107385	2.9338568698359038	0.041808173015268235	-2.8920486968206354
High Sens/High Spec	0.95	0.95	B	2	1.6	629386	107385	2.9338568698359038	0.041808173015268235	-2.8920486968206354
High Sens/High Spec	0.95	0.95	B	2	1.7000000000000002	629386	107385	2.9338568698359038	0.041808173015268235	-2.8920486968206354
High Sens/High Spec	0.95	0.95	B	2	1.8	629386	107385	2.9338568698359038	0.041808173015268235	-2.8920486968206354
High Sens/High Spec	0.95	0.95	B	2	1.9	629386	107385	2.9338568698359038	0.041808173015268235	-2.8920486968206354
High Sens/High Spec	0.95	0.95	B	2	2	629386	107385	2.9338568698359038	0.041808173015268235	-2.8920486968206354
High Sens/Low Spec	0.95	0.7	B	1	1	4242	1642	2.9338568698359038	0.2904438684969039	-2.643413001339
High Sens/Low Spec	0.95	0.7	B	1	1.1	10597	4102	2.9338568698359038	0.18181171843899888	-2.752045151396905
High Sens/Low Spec	0.95	0.7	B	1	1.2	59696	23110	2.9338568698359038	0.07594890217280681	-2.857907967663097
High Sens/Low Spec	0.95	0.7	B	1	1.3	1019142	394524	2.9338568698359038	0.018309343534291145	-2.9155475263016126
High Sens/Low Spec	0.95	0.7	B	1	1.4	1019142	394524	2.9338568698359038	0.018309343534291145	-2.9155475263016126
High Sens/Low Spec	0.95	0.7	B	1	1.5	1019142	394524	2.9338568698359038	0.018309343534291145	-2.9155475263016126
High Sens/Low Spec	0.95	0.7	B	1	1.6	1019142	394524	2.9338568698359038	0.018309343534291145	-2.9155475263016126
High Sens/Low Spec	0.95	0.7	B	1	1.7000000000000002	1019142	394524	2.9338568698359038	0.018309343534291145	-2.9155475263016126
High Sens/Low Spec	0.95	0.7	B	1	1.8	1019142	394524	2.9338568698359038	0.018309343534291145	-2.9155475263016126
High Sens/Low Spec	0.95	0.7	B	1	1.9	1019142	394524	2.9338568698359038	0.018309343534291145	-2.9155475263016126
High Sens/Low Spec	0.95	0.7	B	1	2	1019142	394524	2.9338568698359038	0.018309343534291145	-2.9155475263016126
High Sens/Low Spec	0.95	0.7	B	1.1	1	10684	4136	2.9338568698359038	0.18045343246305987	-2.7534034373728438
High Sens/Low Spec	0.95	0.7	B	1.1	1.1	80970	31345	2.9338568698359038	0.06497371273697056	-2.8688831570989333
High Sens/Low Spec	0.95	0.7	B	1.1	1.2	1040167	402663	2.9338568698359038	0.018073685817782376	-2.9157831840181214
High Sens/Low Spec	0.95	0.7	B	1.1	1.3	1040167	402663	2.9338568698359038	0.018073685817782376	-2.9157831840181214
High Sens/Low Spec	0.95	0.7	B	1.1	1.4	1040167	402663	2.9338568698359038	0.018073685817782376	-2.9157831840181214
High Sens/Low Spec	0.95	0.7	B	1.1	1.5	1040167	402663	2.9338568698359038	0.018073685817782376	-2.9157831840181214
High Sens/Low Spec	0.95	0.7	B	1.1	1.6	1040167	402663	2.9338568698359038	0.018073685817782376	-2.9157831840181214
High Sens/Low Spec	0.95	0.7	B	1.1	1.7000000000000002	1040167	402663	2.9338568698359038	0.018073685817782376	-2.9157831840181214
High Sens/Low Spec	0.95	0.7	B	1.1	1.8	1040167	402663	2.9338568698359038	0.018073685817782376	-2.9157831840181214
High Sens/Low Spec	0.95	0.7	B	1.1	1.9	1040167	402663	2.9338568698359038	0.018073685817782376	-2.9157831840181214
High Sens/Low Spec	0.95	0.7	B	1.1	2	1040167	402663	2.9338568698359038	0.018073685817782376	-2.9157831840181214
High Sens/Low Spec	0.95	0.7	B	1.2	1	61000	23614	2.9338568698359038	0.0747022111112541	-2.8591546587246497
High Sens/Low Spec	0.95	0.7	B	1.2	1.1	1074262	415862	2.9338568698359038	0.01773880872772836	-2.9161180611081754
High Sens/Low Spec	0.95	0.7	B	1.2	1.2	1074262	415862	2.9338568698359038	0.01773880872772836	-2.9161180611081754
High Sens/Low Spec	0.95	0.7	B	1.2	1.3	1074262	415862	2.9338568698359038	0.01773880872772836	-2.9161180611081754
High Sens/Low Spec	0.95	0.7	B	1.2	1.4	1074262	415862	2.9338568698359038	0.01773880872772836	-2.9161180611081754
High Sens/Low Spec	0.95	0.7	B	1.2	1.5	1074262	415862	2.9338568698359038	0.01773880872772836	-2.9161180611081754
High Sens/Low Spec	0.95	0.7	B	1.2	1.6	1074262	415862	2.9338568698359038	0.01773880872772836	-2.9161180611081754
High Sens/Low Spec	0.95	0.7	B	1.2	1.7000000000000002	1074262	415862	2.9338568698359038	0.01773880872772836	-2.9161180611081754
High Sens/Low Spec	0.95	0.7	B	1.2	1.8	1074262	415862	2.9338568698359038	0.01773880872772836	-2.9161180611081754
High Sens/Low Spec	0.95	0.7	B	1.2	1.9	1074262	415862	2.9338568698359038	0.01773880872772836	-2.9161180611081754
High Sens/Low Spec	0.95	0.7	B	1.2	2	1074262	415862	2.9338568698359038	0.01773880872772836	-2.9161180611081754
High Sens/Low Spec	0.95	0.7	B	1.3	1	1122933	434703	2.9338568698359038	0.017308366863096034	-2.9165485029728075
High Sens/Low Spec	0.95	0.7	B	1.3	1.1	1122933	434703	2.9338568698359038	0.017308366863096034	-2.9165485029728075
High Sens/Low Spec	0.95	0.7	B	1.3	1.2	1122933	434703	2.9338568698359038	0.017308366863096034	-2.9165485029728075
High Sens/Low Spec	0.95	0.7	B	1.3	1.3	1122933	434703	2.9338568698359038	0.017308366863096034	-2.9165485029728075
High Sens/Low Spec	0.95	0.7	B	1.3	1.4	1122933	434703	2.9338568698359038	0.017308366863096034	-2.9165485029728075
High Sens/Low Spec	0.95	0.7	B	1.3	1.5	1122933	434703	2.9338568698359038	0.017308366863096034	-2.9165485029728075
High Sens/Low Spec	0.95	0.7	B	1.3	1.6	1122933	434703	2.9338568698359038	0.017308366863096034	-2.9165485029728075
High Sens/Low Spec	0.95	0.7	B	1.3	1.7000000000000002	1122933	434703	2.9338568698359038	0.017308366863096034	-2.9165485029728075
High Sens/Low Spec	0.95	0.7	B	1.3	1.8	1122933	434703	2.9338568698359038	0.017308366863096034	-2.9165485029728075
High Sens/Low Spec	0.95	0.7	B	1.3	1.9	1122933	434703	2.9338568698359038	0.017308366863096034	-2.9165485029728075
High Sens/Low Spec	0.95	0.7	B	1.3	2	1122933	434703	2.9338568698359038	0.017308366863096034	-2.9165485029728075
High Sens/Low Spec	0.95	0.7	B	1.4	1	1188594	460121	2.9338568698359038	0.01678571927223417	-2.9170711505636695
High Sens/Low Spec	0.95	0.7	B	1.4	1.1	1188594	460121	2.9338568698359038	0.01678571927223417	-2.9170711505636695
High Sens/Low Spec	0.95	0.7	B	1.4	1.2	1188594	460121	2.9338568698359038	0.01678571927223417	-2.9170711505636695
High Sens/Low Spec	0.95	0.7	B	1.4	1.3	1188594	460121	2.9338568698359038	0.01678571927223417	-2.9170711505636695
High Sens/Low Spec	0.95	0.7	B	1.4	1.4	1188594	460121	2.9338568698359038	0.01678571927223417	-2.9170711505636695
High Sens/Low Spec	0.95	0.7	B	1.4	1.5	1188594	460121	2.9338568698359038	0.01678571927223417	-2.9170711505636695
High Sens/Low Spec	0.95	0.7	B	1.4	1.6	1188594	460121	2.9338568698359038	0.01678571927223417	-2.9170711505636695
High Sens/Low Spec	0.95	0.7	B	1.4	1.7000000000000002	1188594	460121	2.9338568698359038	0.01678571927223417	-2.9170711505636695
High Sens/Low Spec	0.95	0.7	B	1.4	1.8	1188594	460121	2.9338568698359038	0.01678571927223417	-2.9170711505636695
High Sens/Low Spec	0.95	0.7	B	1.4	1.9	1188594	460121	2.9338568698359038	0.01678571927223417	-2.9170711505636695
High Sens/Low Spec	0.95	0.7	B	1.4	2	1188594	460121	2.9338568698359038	0.01678571927223417	-2.9170711505636695
High Sens/Low Spec	0.95	0.7	B	1.5	1	1274872	493520	2.9338568698359038	0.016173949950467535	-2.9176829198854364
High Sens/Low Spec	0.95	0.7	B	1.5	1.1	1274872	493520	2.9338568698359038	0.016173949950467535	-2.9176829198854364
High Sens/Low Spec	0.95	0.7	B	1.5	1.2	1274872	493520	2.9338568698359038	0.016173949950467535	-2.9176829198854364
High Sens/Low Spec	0.95	0.7	B	1.5	1.3	1274872	493520	2.9338568698359038	0.016173949950467535	-2.9176829198854364
High Sens/Low Spec	0.95	0.7	B	1.5	1.4	1274872	493520	2.9338568698359038	0.016173949950467535	-2.9176829198854364
High Sens/Low Spec	0.95	0.7	B	1.5	1.5	1274872	493520	2.9338568698359038	0.016173949950467535	-2.9176829198854364
High Sens/Low Spec	0.95	0.7	B	1.5	1.6	1274872	493520	2.9338568698359038	0.016173949950467535	-2.9176829198854364
High Sens/Low Spec	0.95	0.7	B	1.5	1.7000000000000002	1274872	493520	2.9338568698359038	0.016173949950467535	-2.9176829198854364
High Sens/Low Spec	0.95	0.7	B	1.5	1.8	1274872	493520	2.9338568698359038	0.016173949950467535	-2.9176829198854364
High Sens/Low Spec	0.95	0.7	B	1.5	1.9	1274872	493520	2.9338568698359038	0.016173949950467535	-2.9176829198854364
High Sens/Low Spec	0.95	0.7	B	1.5	2	1274872	493520	2.9338568698359038	0.016173949950467535	-2.9176829198854364
High Sens/Low Spec	0.95	0.7	B	1.6	1	1387104	536967	2.9338568698359038	0.015475886271761226	-2.9183809835641426
High Sens/Low Spec	0.95	0.7	B	1.6	1.1	1387104	536967	2.9338568698359038	0.015475886271761226	-2.9183809835641426
High Sens/Low Spec	0.95	0.7	B	1.6	1.2	1387104	536967	2.9338568698359038	0.015475886271761226	-2.9183809835641426
High Sens/Low Spec	0.95	0.7	B	1.6	1.3	1387104	536967	2.9338568698359038	0.015475886271761226	-2.9183809835641426
High Sens/Low Spec	0.95	0.7	B	1.6	1.4	1387104	536967	2.9338568698359038	0.015475886271761226	-2.9183809835641426
High Sens/Low Spec	0.95	0.7	B	1.6	1.5	1387104	536967	2.9338568698359038	0.015475886271761226	-2.9183809835641426
High Sens/Low Spec	0.95	0.7	B	1.6	1.6	1387104	536967	2.9338568698359038	0.015475886271761226	-2.9183809835641426
High Sens/Low Spec	0.95	0.7	B	1.6	1.7000000000000002	1387104	536967	2.9338568698359038	0.015475886271761226	-2.9183809835641426
High Sens/Low Spec	0.95	0.7	B	1.6	1.8	1387104	536967	2.9338568698359038	0.015475886271761226	-2.9183809835641426
High Sens/Low Spec	0.95	0.7	B	1.6	1.9	1387104	536967	2.9338568698359038	0.015475886271761226	-2.9183809835641426
High Sens/Low Spec	0.95	0.7	B	1.6	2	1387104	536967	2.9338568698359038	0.015475886271761226	-2.9183809835641426
High Sens/Low Spec	0.95	0.7	B	1.7000000000000002	1	1533161	593507	2.9338568698359038	0.014694115564306836	-2.9191627542715968
High Sens/Low Spec	0.95	0.7	B	1.7000000000000002	1.1	1533161	593507	2.9338568698359038	0.014694115564306836	-2.9191627542715968
High Sens/Low Spec	0.95	0.7	B	1.7000000000000002	1.2	1533161	593507	2.9338568698359038	0.014694115564306836	-2.9191627542715968
High Sens/Low Spec	0.95	0.7	B	1.7000000000000002	1.3	1533161	593507	2.9338568698359038	0.014694115564306836	-2.9191627542715968
High Sens/Low Spec	0.95	0.7	B	1.7000000000000002	1.4	1533161	593507	2.9338568698359038	0.014694115564306836	-2.9191627542715968
High Sens/Low Spec	0.95	0.7	B	1.7000000000000002	1.5	1533161	593507	2.9338568698359038	0.014694115564306836	-2.9191627542715968
High Sens/Low Spec	0.95	0.7	B	1.7000000000000002	1.6	1533161	593507	2.9338568698359038	0.014694115564306836	-2.9191627542715968
High Sens/Low Spec	0.95	0.7	B	1.7000000000000002	1.7000000000000002	1533161	593507	2.9338568698359038	0.014694115564306836	-2.9191627542715968
High Sens/Low Spec	0.95	0.7	B	1.7000000000000002	1.8	1533161	593507	2.9338568698359038	0.014694115564306836	-2.9191627542715968
High Sens/Low Spec	0.95	0.7	B	1.7000000000000002	1.9	1533161	593507	2.9338568698359038	0.014694115564306836	-2.9191627542715968
High Sens/Low Spec	0.95	0.7	B	1.7000000000000002	2	1533161	593507	2.9338568698359038	0.014694115564306836	-2.9191627542715968
High Sens/Low Spec	0.95	0.7	B	1.8	1	1724857	667715	2.9338568698359038	0.013831000013749924	-2.9200258698221537
High Sens/Low Spec	0.95	0.7	B	1.8	1.1	1724857	667715	2.9338568698359038	0.013831000013749924	-2.9200258698221537
High Sens/Low Spec	0.95	0.7	B	1.8	1.2	1724857	667715	2.9338568698359038	0.013831000013749924	-2.9200258698221537
High Sens/Low Spec	0.95	0.7	B	1.8	1.3	1724857	667715	2.9338568698359038	0.013831000013749924	-2.9200258698221537
High Sens/Low Spec	0.95	0.7	B	1.8	1.4	1724857	667715	2.9338568698359038	0.013831000013749924	-2.9200258698221537
