test_type	sensitivity	specificity	target_group	event_rate_multiplier	proportion_multiplier	nns_closed_form	nnr_closed_form	true_beta	predicted_beta	bias_closed_form
High Sens/Low Spec	0.95	0.7	C	1.7000000000000002	1.4	45835	24347	-0.23572233352106983	-0.08472697866281668	0.15099535485825316
High Sens/Low Spec	0.95	0.7	C	1.7000000000000002	1.5	40245	21378	-0.23572233352106983	-0.08938906197473505	0.1463332715463348
High Sens/Low Spec	0.95	0.7	C	1.7000000000000002	1.6	35862	19050	-0.23572233352106983	-0.09366751899012091	0.14205481453094893
High Sens/Low Spec	0.95	0.7	C	1.7000000000000002	1.7000000000000002	32358	17188	-0.23572233352106983	-0.09759294533710973	0.1381293881839601
High Sens/Low Spec	0.95	0.7	C	1.7000000000000002	1.8	29510	15676	-0.23572233352106983	-0.10119222461884989	0.13453010890221995
High Sens/Low Spec	0.95	0.7	C	1.7000000000000002	1.9	27164	14429	-0.23572233352106983	-0.10448903999566998	0.13123329352539986
High Sens/Low Spec	0.95	0.7	C	1.7000000000000002	2	25210	13391	-0.23572233352106983	-0.10750430075212139	0.12821803276894844
High Sens/Low Spec	0.95	0.7	C	1.8	1	86577	45989	-0.23572233352106983	-0.0640920286317577	0.17163030488931214
High Sens/Low Spec	0.95	0.7	C	1.8	1.1	69154	36734	-0.23572233352106983	-0.07070368372201459	0.16501864979905523
High Sens/Low Spec	0.95	0.7	C	1.8	1.2	57153	30359	-0.23572233352106983	-0.07673775220303915	0.15898458131803067
High Sens/Low Spec	0.95	0.7	C	1.8	1.3	48501	25763	-0.23572233352106983	-0.08224985928182188	0.15347247423924795
High Sens/Low Spec	0.95	0.7	C	1.8	1.4	42039	22331	-0.23572233352106983	-0.08728801413212087	0.14843431938894897
High Sens/Low Spec	0.95	0.7	C	1.8	1.5	37075	19694	-0.23572233352106983	-0.09189382924018343	0.1438285042808864
High Sens/Low Spec	0.95	0.7	C	1.8	1.6	33173	17621	-0.23572233352106983	-0.09610350901426006	0.1396188245068098
High Sens/Low Spec	0.95	0.7	C	1.8	1.7000000000000002	30048	15961	-0.23572233352106983	-0.09994865686053658	0.13577367666053325
High Sens/Low Spec	0.95	0.7	C	1.8	1.8	27505	14610	-0.23572233352106983	-0.10345693823919011	0.13226539528187972
High Sens/Low Spec	0.95	0.7	C	1.8	1.9	25410	13498	-0.23572233352106983	-0.10665262856147405	0.1290697049595958
High Sens/Low Spec	0.95	0.7	C	1.8	2	23665	12571	-0.23572233352106983	-0.10955706831846396	0.12616526520260588
High Sens/Low Spec	0.95	0.7	C	1.9	1	78019	41443	-0.23572233352106983	-0.06666550635674802	0.1690568271643218
High Sens/Low Spec	0.95	0.7	C	1.9	1.1	62769	33342	-0.23572233352106983	-0.07327550578824056	0.16244682773282926
High Sens/Low Spec	0.95	0.7	C	1.9	1.2	52190	27723	-0.23572233352106983	-0.07928897068218896	0.15643336283888087
High Sens/Low Spec	0.95	0.7	C	1.9	1.3	44522	23650	-0.23572233352106983	-0.08476386712555099	0.15095846639551885
High Sens/Low Spec	0.95	0.7	C	1.9	1.4	38773	20596	-0.23572233352106983	-0.08975005344361899	0.14597228007745083
High Sens/Low Spec	0.95	0.7	C	1.9	1.5	34342	18242	-0.23572233352106983	-0.09429059598358938	0.14143173753748045
High Sens/Low Spec	0.95	0.7	C	1.9	1.6	30852	16388	-0.23572233352106983	-0.09842283171211615	0.13729950180895367
High Sens/Low Spec	0.95	0.7	C	1.9	1.7000000000000002	28053	14901	-0.23572233352106983	-0.10217923239080284	0.133543101130267
High Sens/Low Spec	0.95	0.7	C	1.9	1.8	25774	13691	-0.23572233352106983	-0.10558811188973949	0.13013422163133034
High Sens/Low Spec	0.95	0.7	C	1.9	1.9	23898	12694	-0.23572233352106983	-0.10867420847244254	0.12704812504862728
High Sens/Low Spec	0.95	0.7	C	1.9	2	22336	11865	-0.23572233352106983	-0.11145916664489808	0.12426316687617175
High Sens/Low Spec	0.95	0.7	C	2	1	70709	37560	-0.23572233352106983	-0.06918911549176428	0.16653321802930554
High Sens/Low Spec	0.95	0.7	C	2	1.1	57282	30427	-0.23572233352106983	-0.07578680321982069	0.15993553030124913
High Sens/Low Spec	0.95	0.7	C	2	1.2	47905	25447	-0.23572233352106983	-0.0817698802891097	0.15395245323196013
High Sens/Low Spec	0.95	0.7	C	2	1.3	41077	21820	-0.23572233352106983	-0.0871984722254679	0.14852386129560194
High Sens/Low Spec	0.95	0.7	C	2	1.4	35937	19089	-0.23572233352106983	-0.09212411913666856	0.1435982143844013
High Sens/Low Spec	0.95	0.7	C	2	1.5	31966	16980	-0.23572233352106983	-0.09659118538482789	0.13913114813624194
High Sens/Low Spec	0.95	0.7	C	2	1.6	28832	15315	-0.23572233352106983	-0.10063799369433804	0.1350843398267318
High Sens/Low Spec	0.95	0.7	C	2	1.7000000000000002	26317	13979	-0.23572233352106983	-0.10429774406285759	0.13142458945821223
High Sens/Low Spec	0.95	0.7	C	2	1.8	24269	12892	-0.23572233352106983	-0.10759926308736473	0.1281230704337051
High Sens/Low Spec	0.95	0.7	C	2	1.9	22584	11997	-0.23572233352106983	-0.11056761849599593	0.12515471502507391
High Sens/Low Spec	0.95	0.7	C	2	2	21186	11254	-0.23572233352106983	-0.11322462565413849	0.12249770786693134
Low Sens/High Spec	0.7	0.95	C	1	1	152807	42968	-0.23572233352106983	-0.0926431821849506	0.14307915133611923
Low Sens/High Spec	0.7	0.95	C	1	1.1	119994	33741	-0.23572233352106983	-0.10152875073051779	0.13419358279055205
Low Sens/High Spec	0.7	0.95	C	1	1.2	97982	27551	-0.23572233352106983	-0.10933396905199673	0.1263883644690731
Low Sens/High Spec	0.7	0.95	C	1	1.3	82378	23164	-0.23572233352106983	-0.11623937372760765	0.11948295979346218
Low Sens/High Spec	0.7	0.95	C	1	1.4	70842	19920	-0.23572233352106983	-0.12238720098557818	0.11333513253549166
Low Sens/High Spec	0.7	0.95	C	1	1.5	62025	17441	-0.23572233352106983	-0.12789103532932047	0.10783129819174936
Low Sens/High Spec	0.7	0.95	C	1	1.6	55104	15495	-0.23572233352106983	-0.1328426785636199	0.10287965495744994
Low Sens/High Spec	0.7	0.95	C	1	1.7000000000000002	49549	13933	-0.23572233352106983	-0.13731713132471843	0.0984052021963514
Low Sens/High Spec	0.7	0.95	C	1	1.8	45009	12656	-0.23572233352106983	-0.1413762661171467	0.09434606740392312
Low Sens/High Spec	0.7	0.95	C	1	1.9	41238	11596	-0.23572233352106983	-0.14507157626607525	0.09065075725499458
Low Sens/High Spec	0.7	0.95	C	1	2	38065	10704	-0.23572233352106983	-0.14844626125132274	0.0872760722697471
Low Sens/High Spec	0.7	0.95	C	1.1	1	87647	24646	-0.23572233352106983	-0.11783865383332284	0.11788367968774699
Low Sens/High Spec	0.7	0.95	C	1.1	1.1	73063	20545	-0.23572233352106983	-0.1253412891229132	0.11038104439815663
Low Sens/High Spec	0.7	0.95	C	1.1	1.2	62466	17565	-0.23572233352106983	-0.13191690685010798	0.10380542667096185
Low Sens/High Spec	0.7	0.95	C	1.1	1.3	54473	15317	-0.23572233352106983	-0.13772156866283	0.09800076485823983
Low Sens/High Spec	0.7	0.95	C	1.1	1.4	48262	13571	-0.23572233352106983	-0.14287795487331964	0.09284437864775019
Low Sens/High Spec	0.7	0.95	C	1.1	1.5	43318	12181	-0.23572233352106983	-0.14748383464462114	0.08823849887644869
Low Sens/High Spec	0.7	0.95	C	1.1	1.6	39303	11052	-0.23572233352106983	-0.15161807975811756	0.08410425376295227
Low Sens/High Spec	0.7	0.95	C	1.1	1.7000000000000002	35986	10119	-0.23572233352106983	-0.15534501517192267	0.08037731834914716
Low Sens/High Spec	0.7	0.95	C	1.1	1.8	33208	9338	-0.23572233352106983	-0.1587176196156997	0.07700471390537014
Low Sens/High Spec	0.7	0.95	C	1.1	1.9	30852	8675	-0.23572233352106983	-0.1617799160204437	0.07394241750062613
Low Sens/High Spec	0.7	0.95	C	1.1	2	28832	8107	-0.23572233352106983	-0.16456878143085826	0.07115355209021157
Low Sens/High Spec	0.7	0.95	C	1.2	1	58070	16329	-0.23572233352106983	-0.1399358551253419	0.09578647839572793
Low Sens/High Spec	0.7	0.95	C	1.2	1.1	50165	14106	-0.23572233352106983	-0.1462219626121781	0.08950037090889174
Low Sens/High Spec	0.7	0.95	C	1.2	1.2	44135	12410	-0.23572233352106983	-0.15171883080085646	0.08400350272021337
Low Sens/High Spec	0.7	0.95	C	1.2	1.3	39405	11080	-0.23572233352106983	-0.15656011886630186	0.07916221465476797
Low Sens/High Spec	0.7	0.95	C	1.2	1.4	35609	10013	-0.23572233352106983	-0.16085068407554587	0.07487164944552396
Low Sens/High Spec	0.7	0.95	C	1.2	1.5	32504	9140	-0.23572233352106983	-0.16467393665064953	0.0710483968704203
Low Sens/High Spec	0.7	0.95	C	1.2	1.6	29925	8415	-0.23572233352106983	-0.16809704888733465	0.06762528463373518
Low Sens/High Spec	0.7	0.95	C	1.2	1.7000000000000002	27752	7804	-0.23572233352106983	-0.17117471524209318	0.06454761827897665
Low Sens/High Spec	0.7	0.95	C	1.2	1.8	25900	7283	-0.23572233352106983	-0.17395191293447038	0.061770420586599456
Low Sens/High Spec	0.7	0.95	C	1.2	1.9	24307	6835	-0.23572233352106983	-0.17646595993205696	0.05925637358901287
Low Sens/High Spec	0.7	0.95	C	1.2	2	22924	6446	-0.23572233352106983	-0.17874807048337096	0.05697426303769887
Low Sens/High Spec	0.7	0.95	C	1.3	1	46117	12968	-0.23572233352106983	-0.152436065934384	0.08328626758668584
Low Sens/High Spec	0.7	0.95	C	1.3	1.1	40459	11377	-0.23572233352106983	-0.1580535317669259	0.07766880175414392
Low Sens/High Spec	0.7	0.95	C	1.3	1.2	36055	10138	-0.23572233352106983	-0.16295296207400622	0.07276937144706361
Low Sens/High Spec	0.7	0.95	C	1.3	1.3	32542	9151	-0.23572233352106983	-0.16725693196931113	0.0684654015517587
Low Sens/High Spec	0.7	0.95	C	1.3	1.4	29682	8347	-0.23572233352106983	-0.17106134673699241	0.06466098678407742
Low Sens/High Spec	0.7	0.95	C	1.3	1.5	27316	7681	-0.23572233352106983	-0.1744423104070984	0.06128002311397143
Low Sens/High Spec	0.7	0.95	C	1.3	1.6	25330	7123	-0.23572233352106983	-0.17746097408515116	0.058261359435918675
Low Sens/High Spec	0.7	0.95	C	1.3	1.7000000000000002	23644	6649	-0.23572233352106983	-0.1801670250301009	0.05555530849096893
Low Sens/High Spec	0.7	0.95	C	1.3	1.8	22196	6241	-0.23572233352106983	-0.18260124127802763	0.053121092243042206
Low Sens/High Spec	0.7	0.95	C	1.3	1.9	20942	5889	-0.23572233352106983	-0.18479739132663348	0.05092494219443636
Low Sens/High Spec	0.7	0.95	C	1.3	2	19848	5581	-0.23572233352106983	-0.1867836667315785	0.048938666789491325
Low Sens/High Spec	0.7	0.95	C	1.4	1	42200	11866	-0.23572233352106983	-0.15529150156170482	0.08043083195936501
Low Sens/High Spec	0.7	0.95	C	1.4	1.1	37120	10438	-0.23572233352106983	-0.1607849410049912	0.07493739251607864
Low Sens/High Spec	0.7	0.95	C	1.4	1.2	33159	9324	-0.23572233352106983	-0.1655627853040545	0.07015954821701534
Low Sens/High Spec	0.7	0.95	C	1.4	1.3	29995	8435	-0.23572233352106983	-0.16974846825403225	0.06597386526703758
Low Sens/High Spec	0.7	0.95	C	1.4	1.4	27418	7710	-0.23572233352106983	-0.1734382436246619	0.062284089896407935
Low Sens/High Spec	0.7	0.95	C	1.4	1.5	25283	7110	-0.23572233352106983	-0.17670826048644972	0.05901407303462011
Low Sens/High Spec	0.7	0.95	C	1.4	1.6	23491	6606	-0.23572233352106983	-0.17961953587328622	0.056102797647783614
Low Sens/High Spec	0.7	0.95	C	1.4	1.7000000000000002	21968	6177	-0.23572233352106983	-0.1822215194983273	0.05350081402274254
Low Sens/High Spec	0.7	0.95	C	1.4	1.8	20661	5810	-0.23572233352106983	-0.18455469466583863	0.05116763885523121
Low Sens/High Spec	0.7	0.95	C	1.4	1.9	19530	5492	-0.23572233352106983	-0.18665250625895952	0.049069827262110316
Low Sens/High Spec	0.7	0.95	C	1.4	2	18543	5214	-0.23572233352106983	-0.1885428104698068	0.04717952305126302
Low Sens/High Spec	0.7	0.95	C	1.5	1	38895	10937	-0.23572233352106983	-0.15789994356144355	0.07782238995962629
Low Sens/High Spec	0.7	0.95	C	1.5	1.1	34300	9645	-0.23572233352106983	-0.16327237420220236	0.07244995931886747
Low Sens/High Spec	0.7	0.95	C	1.5	1.2	30711	8636	-0.23572233352106983	-0.16793243258842694	0.0677899009326429
Low Sens/High Spec	0.7	0.95	C	1.5	1.3	27841	7829	-0.23572233352106983	-0.17200406496688522	0.06371826855418461
Low Sens/High Spec	0.7	0.95	C	1.5	1.4	25501	7171	-0.23572233352106983	-0.17558363149152006	0.06013870202954977
Low Sens/High Spec	0.7	0.95	C	1.5	1.5	23562	6626	-0.23572233352106983	-0.1787471545969784	0.05697517892409143
Low Sens/High Spec	0.7	0.95	C	1.5	1.6	21933	6168	-0.23572233352106983	-0.1815553936294482	0.054166939891621635
Low Sens/High Spec	0.7	0.95	C	1.5	1.7000000000000002	20550	5779	-0.23572233352106983	-0.18405747011132922	0.05166486340974061
Low Sens/High Spec	0.7	0.95	C	1.5	1.8	19363	5445	-0.23572233352106983	-0.18629350459838825	0.04942882892268158
Low Sens/High Spec	0.7	0.95	C	1.5	1.9	18336	5156	-0.23572233352106983	-0.18829656577077455	0.04742576775029528
Low Sens/High Spec	0.7	0.95	C	1.5	2	17441	4905	-0.23572233352106983	-0.19009413220547886	0.04562820131559098
Low Sens/High Spec	0.7	0.95	C	1.6	1	36073	10143	-0.23572233352106983	-0.16029983102994308	0.07542250249112675
Low Sens/High Spec	0.7	0.95	C	1.6	1.1	31888	8967	-0.23572233352106983	-0.16555432569376793	0.0701680078273019
Low Sens/High Spec	0.7	0.95	C	1.6	1.2	28615	8046	-0.23572233352106983	-0.17010022078587614	0.0656221127351937
Low Sens/High Spec	0.7	0.95	C	1.6	1.3	25995	7310	-0.23572233352106983	-0.17406169220096057	0.06166064132010926
Low Sens/High Spec	0.7	0.95	C	1.6	1.4	23858	6709	-0.23572233352106983	-0.17753501008531278	0.058187323435757055
Low Sens/High Spec	0.7	0.95	C	1.6	1.5	22087	6211	-0.23572233352106983	-0.18059593144085467	0.05512640208021516
Low Sens/High Spec	0.7	0.95	C	1.6	1.6	20600	5793	-0.23572233352106983	-0.18330485778260194	0.05241747573846789
Low Sens/High Spec	0.7	0.95	C	1.6	1.7000000000000002	19336	5437	-0.23572233352106983	-0.18571050827305122	0.050011825248018615
Low Sens/High Spec	0.7	0.95	C	1.6	1.8	18253	5133	-0.23572233352106983	-0.18785258388560805	0.047869749635461784
Low Sens/High Spec	0.7	0.95	C	1.6	1.9	17317	4870	-0.23572233352106983	-0.18976373160541368	0.04595860191565615
Low Sens/High Spec	0.7	0.95	C	1.6	2	16503	4641	-0.23572233352106983	-0.19147101400489905	0.044251319516170784
Low Sens/High Spec	0.7	0.95	C	1.7000000000000002	1	33636	9458	-0.23572233352106983	-0.162522056146036	0.07320027737503385
Low Sens/High Spec	0.7	0.95	C	1.7000000000000002	1.1	29804	8381	-0.23572233352106983	-0.16766163355962804	0.06806069996144179
Low Sens/High Spec	0.7	0.95	C	1.7000000000000002	1.2	26803	7537	-0.23572233352106983	-0.17209675914212882	0.06362557437894101
Low Sens/High Spec	0.7	0.95	C	1.7000000000000002	1.3	24400	6861	-0.23572233352106983	-0.1759516048503992	0.059770728670670625
Low Sens/High Spec	0.7	0.95	C	1.7000000000000002	1.4	22438	6310	-0.23572233352106983	-0.17932218922286217	0.056400144298207666
Low Sens/High Spec	0.7	0.95	C	1.7000000000000002	1.5	20812	5852	-0.23572233352106983	-0.18228388946175839	0.053438444059311446
Low Sens/High Spec	0.7	0.95	C	1.7000000000000002	1.6	19447	5469	-0.23572233352106983	-0.1848966659749562	0.050825667546113645
Low Sens/High Spec	0.7	0.95	C	1.7000000000000002	1.7000000000000002	18288	5143	-0.23572233352106983	-0.18720877263813782	0.048513560882932016
Low Sens/High Spec	0.7	0.95	C	1.7000000000000002	1.8	17296	4864	-0.23572233352106983	-0.1892594409686311	0.04646289255243874
Low Sens/High Spec	0.7	0.95	C	1.7000000000000002	1.9	16440	4623	-0.23572233352106983	-0.19108085437073316	0.04464147915033667
Low Sens/High Spec	0.7	0.95	C	1.7000000000000002	2	15696	4414	-0.23572233352106983	-0.19269962190816015	0.043022711612909686
Low Sens/High Spec	0.7	0.95	C	1.8	1	31513	8861	-0.23572233352106983	-0.1645917379413439	0.07113059557972592
Low Sens/High Spec	0.7	0.95	C	1.8	1.1	27986	7870	-0.23572233352106983	-0.16961930149701085	0.06610303202405898
Low Sens/High Spec	0.7	0.95	C	1.8	1.2	25222	7092	-0.23572233352106983	-0.17394680303084603	0.0617755304902238
Low Sens/High Spec	0.7	0.95	C	1.8	1.3	23007	6470	-0.23572233352106983	-0.1776982153995822	0.05802411812148764
Low Sens/High Spec	0.7	0.95	C	1.8	1.4	21199	5961	-0.23572233352106983	-0.1809691705083982	0.054753163012671635
Low Sens/High Spec	0.7	0.95	C	1.8	1.5	19700	5540	-0.23572233352106983	-0.1838345695013297	0.05188776401974013
Low Sens/High Spec	0.7	0.95	C	1.8	1.6	18443	5186	-0.23572233352106983	-0.1863538603354589	0.04936847318561094
Low Sens/High Spec	0.7	0.95	C	1.8	1.7000000000000002	17376	4886	-0.23572233352106983	-0.18857477598418038	0.047147557536889456
Low Sens/High Spec	0.7	0.95	C	1.8	1.8	16464	4630	-0.23572233352106983	-0.19053603237821606	0.04518630114285377
Low Sens/High Spec	0.7	0.95	C	1.8	1.9	15679	4409	-0.23572233352106983	-0.19226930833244313	0.043453025188626704
Low Sens/High Spec	0.7	0.95	C	1.8	2	14998	4218	-0.23572233352106983	-0.19380072036110643	0.0419216131599634
Low Sens/High Spec	0.7	0.95	C	1.9	1	29648	8337	-0.23572233352106983	-0.16652951846245118	0.06919281505861866
Low Sens/High Spec	0.7	0.95	C	1.9	1.1	26388	7420	-0.23572233352106983	-0.17144782435652234	0.0642745091645475
Low Sens/High Spec	0.7	0.95	C	1.9	1.2	23832	6702	-0.23572233352106983	-0.1756705975521123	0.06005173596895752
Low Sens/High Spec	0.7	0.95	C	1.9	1.3	21782	6125	-0.23572233352106983	-0.1793214467699302	0.056400886751139634
Low Sens/High Spec	0.7	0.95	C	1.9	1.4	20109	5655	-0.23572233352106983	-0.18249550255850078	0.053226830962569055
Low Sens/High Spec	0.7	0.95	C	1.9	1.5	18723	5265	-0.23572233352106983	-0.18526710703868757	0.050455226482382265
Low Sens/High Spec	0.7	0.95	C	1.9	1.6	17561	4938	-0.23572233352106983	-0.1876951325309386	0.04802720099013122
Low Sens/High Spec	0.7	0.95	C	1.9	1.7000000000000002	16577	4662	-0.23572233352106983	-0.1898267397558389	0.04589559376523092
Low Sens/High Spec	0.7	0.95	C	1.9	1.8	15737	4426	-0.23572233352106983	-0.1917000841126707	0.04402224940839913
Low Sens/High Spec	0.7	0.95	C	1.9	1.9	15016	4223	-0.23572233352106983	-0.193346297437781	0.042376036083288826
Low Sens/High Spec	0.7	0.95	C	1.9	2	14392	4047	-0.23572233352106983	-0.194790961003505	0.040931372517564846
Low Sens/High Spec	0.7	0.95	C	2	1	27997	7873	-0.23572233352106983	-0.16835252494577832	0.06736980857529151
Low Sens/High Spec	0.7	0.95	C	2	1.1	24973	7022	-0.23572233352106983	-0.17316416827942432	0.06255816524164551
Low Sens/High Spec	0.7	0.95	C	2	1.2	22601	6355	-0.23572233352106983	-0.17728486763324555	0.05843746588782428
Low Sens/High Spec	0.7	0.95	C	2	1.3	20698	5820	-0.23572233352106983	-0.18083772622944536	0.054884607291624476
Low Sens/High Spec	0.7	0.95	C	2	1.4	19145	5384	-0.23572233352106983	-0.1839172739783286	0.05180505954274123
Low Sens/High Spec	0.7	0.95	C	2	1.5	17860	5022	-0.23572233352106983	-0.1865972205673316	0.049125112953738226
Low Sens/High Spec	0.7	0.95	C	2	1.6	16784	4720	-0.23572233352106983	-0.18893580468867766	0.04678652883239218
Low Sens/High Spec	0.7	0.95	C	2	1.7000000000000002	15874	4464	-0.23572233352106983	-0.19097956527637566	0.04474276824469417
Low Sens/High Spec	0.7	0.95	C	2	1.8	15099	4246	-0.23572233352106983	-0.1927660513039227	0.042956282217147146
Low Sens/High Spec	0.7	0.95	C	2	1.9	14435	4059	-0.23572233352106983	-0.1943258018715494	0.041396531649520424
Low Sens/High Spec	0.7	0.95	C	2	2	13864	3899	-0.23572233352106983	-0.1956838146801868	0.040038518840883025
Balanced/Moderate	0.8	0.8	C	1	1	290895	120257	-0.23572233352106983	0.04767854452611078	0.2834008780471806
Balanced/Moderate	0.8	0.8	C	1	1.1	448267	185315	-0.23572233352106983	0.03781064793685004	0.2735329814579199
Balanced/Moderate	0.8	0.8	C	1	1.2	756712	312827	-0.23572233352106983	0.028668286050866822	0.26439061957193666
Balanced/Moderate	0.8	0.8	C	1	1.3	1483943	613465	-0.23572233352106983	0.020179743656548805	0.25590207717761865
Balanced/Moderate	0.8	0.8	C	1	1.4	3896620	1610871	-0.23572233352106983	0.012282646633036397	0.24800498015410624
Balanced/Moderate	0.8	0.8	C	1	1.5	23626695	9767325	-0.23572233352106983	0.004922486434115253	0.24064481995518508
Balanced/Moderate	0.8	0.8	C	1	1.6	146987912	60765106	-0.23572233352106983	-0.0019485829097265362	0.23377375061134328
Balanced/Moderate	0.8	0.8	C	1	1.7000000000000002	7768788	3211633	-0.23572233352106983	-0.008372732462742343	0.2273496010583275
Balanced/Moderate	0.8	0.8	C	1	1.8	2569779	1062352	-0.23572233352106983	-0.014387274552900715	0.22133505896816913
Balanced/Moderate	0.8	0.8	C	1	1.9	1296682	536051	-0.23572233352106983	-0.020025341321509776	0.21569699219956007
Balanced/Moderate	0.8	0.8	C	1	2	793750	328138	-0.23572233352106983	-0.025316452070496105	0.21040588145057373
Balanced/Moderate	0.8	0.8	C	1.1	1	45373479838	18757490119	-0.23572233352106983	-1.1698624994475461e-4	0.2356053472711251
Balanced/Moderate	0.8	0.8	C	1.1	1.1	8040109	3323798	-0.23572233352106983	-0.008651561266281648	0.2270707722547882
Balanced/Moderate	0.8	0.8	C	1.1	1.2	2135280	882729	-0.23572233352106983	-0.01653822910974928	0.21918410441132055
Balanced/Moderate	0.8	0.8	C	1.1	1.3	998392	412738	-0.23572233352106983	-0.02384171606875922	0.21188061745231063
Balanced/Moderate	0.8	0.8	C	1.1	1.4	588959	243477	-0.23572233352106983	-0.03061819628136627	0.20510413723970355
Balanced/Moderate	0.8	0.8	C	1.1	1.5	394601	163129	-0.23572233352106983	-0.036916657627968696	0.19880567589310114
Balanced/Moderate	0.8	0.8	C	1.1	1.6	286511	118445	-0.23572233352106983	-0.04278001281543542	0.1929423207056344
Balanced/Moderate	0.8	0.8	C	1.1	1.7000000000000002	219865	90893	-0.23572233352106983	-0.048246009588982154	0.18747632393208769
Balanced/Moderate	0.8	0.8	C	1.1	1.8	175675	72625	-0.23572233352106983	-0.053347981306601774	0.18237435221446807
Balanced/Moderate	0.8	0.8	C	1.1	1.9	144749	59840	-0.23572233352106983	-0.058115469686490596	0.17760686383457924
Balanced/Moderate	0.8	0.8	C	1.1	2	122186	50512	-0.23572233352106983	-0.06257474447522335	0.17314758904584648
Balanced/Moderate	0.8	0.8	C	1.2	1	316817	130973	-0.23572233352106983	-0.043033498309465276	0.19268883521160457
Balanced/Moderate	0.8	0.8	C	1.2	1.1	224236	92700	-0.23572233352106983	-0.05035651428083606	0.18536581924023376
Balanced/Moderate	0.8	0.8	C	1.2	1.2	169231	69961	-0.23572233352106983	-0.0571051517648416	0.17861718175622823
Balanced/Moderate	0.8	0.8	C	1.2	1.3	133692	55269	-0.23572233352106983	-0.06333726526725751	0.17238506825381233
Balanced/Moderate	0.8	0.8	C	1.2	1.4	109286	45179	-0.23572233352106983	-0.06910295900624057	0.16661937451482928
Balanced/Moderate	0.8	0.8	C	1.2	1.5	91731	37922	-0.23572233352106983	-0.0744458374545304	0.16127649606653943
Balanced/Moderate	0.8	0.8	C	1.2	1.6	78638	32509	-0.23572233352106983	-0.07940402032125553	0.15631831319981432
Balanced/Moderate	0.8	0.8	C	1.2	1.7000000000000002	68582	28352	-0.23572233352106983	-0.08401097225607461	0.15171136126499524
Balanced/Moderate	0.8	0.8	C	1.2	1.8	60672	25082	-0.23572233352106983	-0.08829618562801066	0.1474261478930592
Balanced/Moderate	0.8	0.8	C	1.2	1.9	54325	22458	-0.23572233352106983	-0.09228574589964024	0.14343658762142958
Balanced/Moderate	0.8	0.8	C	1.2	2	49144	20317	-0.23572233352106983	-0.09600280251356366	0.13971953100750617
Balanced/Moderate	0.8	0.8	C	1.3	1	126689	52374	-0.23572233352106983	-0.06650543218684102	0.16921690133422881
Balanced/Moderate	0.8	0.8	C	1.3	1.1	101241	41853	-0.23572233352106983	-0.07323131637651563	0.16249101714455422
Balanced/Moderate	0.8	0.8	C	1.3	1.2	83549	34540	-0.23572233352106983	-0.07941022303462866	0.15631211048644117
Balanced/Moderate	0.8	0.8	C	1.3	1.3	70698	29227	-0.23572233352106983	-0.08509804940340394	0.15062428411766587
Balanced/Moderate	0.8	0.8	C	1.3	1.4	61034	25232	-0.23572233352106983	-0.09034305043821532	0.14537928308285453
Balanced/Moderate	0.8	0.8	C	1.3	1.5	53561	22143	-0.23572233352106983	-0.09518709288022108	0.14053524064084877
Balanced/Moderate	0.8	0.8	C	1.3	1.6	47649	19699	-0.23572233352106983	-0.09966666912815543	0.1360556643929144
Balanced/Moderate	0.8	0.8	C	1.3	1.7000000000000002	42881	17727	-0.23572233352106983	-0.10381372298405633	0.1319086105370135
Balanced/Moderate	0.8	0.8	C	1.3	1.8	38972	16111	-0.23572233352106983	-0.10765632680818167	0.12806600671288815
Balanced/Moderate	0.8	0.8	C	1.3	1.9	35724	14769	-0.23572233352106983	-0.11121924038160591	0.12450309313946392
Balanced/Moderate	0.8	0.8	C	1.3	2	32992	13639	-0.23572233352106983	-0.1145243749005167	0.12119795862055313
Balanced/Moderate	0.8	0.8	C	1.4	1	111290	46008	-0.23572233352106983	-0.06968792430996609	0.16603440921110374
Balanced/Moderate	0.8	0.8	C	1.4	1.1	89536	37015	-0.23572233352106983	-0.07645803303714227	0.15926430048392756
Balanced/Moderate	0.8	0.8	C	1.4	1.2	74311	30721	-0.23572233352106983	-0.08265667981428411	0.1530656537067857
Balanced/Moderate	0.8	0.8	C	1.4	1.3	63193	26124	-0.23572233352106983	-0.08834355374685371	0.14737877977421612
Balanced/Moderate	0.8	0.8	C	1.4	1.4	54796	22653	-0.23572233352106983	-0.09356996216371498	0.14215237135735487
Balanced/Moderate	0.8	0.8	C	1.4	1.5	48282	19960	-0.23572233352106983	-0.09838023879507965	0.13734209472599018
Balanced/Moderate	0.8	0.8	C	1.4	1.6	43113	17823	-0.23572233352106983	-0.1028128758135387	0.13290945770753113
Balanced/Moderate	0.8	0.8	C	1.4	1.7000000000000002	38934	16096	-0.23572233352106983	-0.10690144096048812	0.1288208925605817
Balanced/Moderate	0.8	0.8	C	1.4	1.8	35503	14677	-0.23572233352106983	-0.11067532591352446	0.1250470076075454
Balanced/Moderate	0.8	0.8	C	1.4	1.9	32648	13497	-0.23572233352106983	-0.1141603610363794	0.12156197248469043
Balanced/Moderate	0.8	0.8	C	1.4	2	30244	12503	-0.23572233352106983	-0.11737932351387081	0.11834301000719902
Balanced/Moderate	0.8	0.8	C	1.5	1	98748	40823	-0.23572233352106983	-0.07273101812861957	0.16299131539245026
